payee_id,profile_type,label_fraud_like,account_age,transaction_count,incoming_volume,outgoing_volume,transaction_velocity,unique_senders,complaint_count,complaint_rate,successful_transaction_ratio,refund_ratio,suspicious_counterparty_count,transaction_concentration,incoming_outgoing_ratio
payee_009114,NORMAL_USER,0,1830,316,13071.06,9180.94,0.1727,19,1,0.0032,0.9231,0.0436,0,0.1162,1.4237
payee_009115,REPORTED_LEGITIMATE,0,821,2506,24126.67,6450.68,3.0524,418,6,0.0024,0.9391,0.0,2,0.0644,3.7402
payee_009116,TRUSTED_MERCHANT,0,1988,9860,69464.95,25355.84,4.9598,3857,3,0.0003,0.9197,0.0,0,0.034,2.7396
payee_009117,NORMAL_USER,0,1651,343,6722.14,23919.81,0.2078,27,0,0.0,0.84,0.0758,0,0.3308,0.281
payee_009118,NORMAL_USER,0,1936,235,6506.75,5038.3,0.1214,44,1,0.0043,0.8881,0.0317,0,0.3699,1.2915
payee_009119,SUSPICIOUS_ACCOUNT,1,89,168,15544.33,12631.06,1.8876,128,3,0.0179,0.7036,0.3308,2,0.6168,1.2306
payee_009120,NORMAL_USER,0,1816,227,7419.46,19983.53,0.125,17,0,0.0,0.9451,0.0445,0,0.0664,0.3713
payee_009121,CONFIRMED_SCAM_LIKE,1,34,29,18234.99,11996.92,0.8529,260,10,0.3448,0.6878,0.5244,3,0.7285,1.52
payee_009122,SUSPICIOUS_ACCOUNT,1,119,166,4617.15,2917.43,1.395,48,0,0.0,0.7151,0.2467,3,0.7743,1.5826
payee_009123,NORMAL_USER,0,1659,342,10055.17,3486.9,0.2061,50,0,0.0,0.9618,0.0327,0,0.076,2.8837
payee_009124,SUSPICIOUS_ACCOUNT,1,70,140,20122.3,12299.7,2.0,138,1,0.0071,0.77,0.1576,2,0.5313,1.636
payee_009125,CONFIRMED_SCAM_LIKE,1,9,26,19760.64,17486.9,2.8889,272,12,0.4615,0.3566,0.1894,8,0.5756,1.13
payee_009126,NORMAL_USER,0,108,108,2844.23,12095.63,1.0,44,1,0.0093,1.0,0.0835,0,0.3227,0.2351
payee_009127,NORMAL_USER,0,414,298,11176.71,17080.83,0.7198,11,2,0.0067,0.9048,0.1135,0,0.2402,0.6543
payee_009128,NORMAL_USER,0,911,346,6701.93,4278.33,0.3798,5,0,0.0,0.9908,0.0262,0,0.2132,1.5665
payee_009129,NEW_ACCOUNT,0,15,12,2124.03,2341.83,0.8,9,2,0.1667,0.7914,0.0588,0,0.5578,0.907
payee_009130,TRUSTED_MERCHANT,0,1336,1173,147328.12,23396.07,0.878,1058,2,0.0017,1.0,0.0,0,0.0352,6.2971
payee_009131,NEW_ACCOUNT,0,5,8,5864.09,3210.39,1.6,1,1,0.125,0.963,0.0583,0,0.5009,1.8266
payee_009132,NORMAL_USER,0,761,255,6296.25,7798.8,0.3351,21,1,0.0039,0.9254,0.0721,0,0.0597,0.8073
payee_009133,NORMAL_USER,0,426,129,12519.4,9433.59,0.3028,27,0,0.0,0.8916,0.0,0,0.161,1.3271
payee_009134,TRUSTED_MERCHANT,0,2518,18555,114076.2,6763.46,7.3689,788,2,0.0001,0.9277,0.0,0,0.0592,16.8665
payee_009135,NEW_ACCOUNT,0,18,19,9356.8,864.89,1.0556,3,1,0.0526,0.7497,0.0357,0,0.6009,10.8185
payee_009136,NORMAL_USER,0,1283,203,3288.37,8145.79,0.1582,24,0,0.0,0.955,0.0801,0,0.0851,0.4037
payee_009137,NORMAL_USER,0,473,24,20045.82,4278.57,0.0507,41,1,0.0417,1.0,0.057,0,0.216,4.6852
payee_009138,NORMAL_USER,0,1700,178,14698.28,8639.2,0.1047,59,0,0.0,0.9664,0.0,0,0.0919,1.7013
payee_009139,TRUSTED_MERCHANT,0,2784,14802,114089.63,47000.02,5.3168,4268,7,0.0005,0.9977,0.0162,0,0.0612,2.4274
payee_009140,NORMAL_USER,0,1296,146,22540.29,9043.72,0.1127,21,0,0.0,0.9112,0.0096,0,0.3375,2.4924
payee_009141,SUSPICIOUS_ACCOUNT,1,72,57,7608.41,5188.74,0.7917,148,2,0.0351,0.6555,0.2493,3,0.3054,1.4663
payee_009142,NORMAL_USER,0,1722,352,4582.79,7660.83,0.2044,30,1,0.0028,0.982,0.0,0,0.3889,0.5982
payee_009143,NEW_ACCOUNT,0,14,22,4067.97,1533.9,1.5714,1,0,0.0,0.9455,0.1039,0,0.5386,2.652
payee_009144,TRUSTED_MERCHANT,0,712,13146,124135.63,25083.79,18.4635,2980,1,0.0001,0.9806,0.0434,0,0.0899,4.9488
payee_009145,NEW_ACCOUNT,0,28,8,3495.21,1798.41,0.2857,0,0,0.0,0.8854,0.0,0,0.4476,1.9435
payee_009146,NORMAL_USER,0,1812,96,26011.4,20023.86,0.053,55,2,0.0208,1.0,0.1862,0,0.3992,1.299
payee_009147,NORMAL_USER,0,434,201,38485.06,15091.46,0.4631,27,1,0.005,0.814,0.0701,0,0.1733,2.5501
payee_009148,NORMAL_USER,0,141,172,35987.63,5189.27,1.2199,39,0,0.0,0.878,0.0224,0,0.372,6.935
payee_009149,TRUSTED_MERCHANT,0,967,933,127626.62,15157.82,0.9648,402,2,0.0021,0.9214,0.0,1,0.0862,8.4199
payee_009150,NORMAL_USER,0,133,222,9993.74,3846.67,1.6692,23,0,0.0,1.0,0.0,0,0.2892,2.598
payee_009151,NORMAL_USER,0,1567,301,6958.44,14501.65,0.1921,39,1,0.0033,0.9421,0.1499,0,0.3401,0.4798
payee_009152,NORMAL_USER,0,1200,12,2316.9,10061.83,0.01,9,5,0.4167,0.6787,0.1629,0,0.0655,0.2303
payee_009153,CONFIRMED_SCAM_LIKE,1,57,120,52739.3,32108.35,2.1053,233,8,0.0667,0.5477,0.294,4,0.7913,1.6425
payee_009154,NORMAL_USER,0,862,115,11498.59,16473.62,0.1334,2,1,0.0087,0.9504,0.0222,0,0.3286,0.698
payee_009155,SUSPICIOUS_ACCOUNT,1,95,60,16320.68,17453.56,0.6316,139,3,0.05,0.7133,0.1445,0,0.6295,0.9351
payee_009156,NORMAL_USER,0,703,267,41068.87,11172.39,0.3798,54,0,0.0,0.9975,0.0576,0,0.2641,3.6759
payee_009157,TRUSTED_MERCHANT,0,1700,4221,136025.64,31577.24,2.4829,4120,0,0.0,0.8687,0.0069,0,0.0201,4.3077
payee_009158,NORMAL_USER,0,152,92,5404.77,30564.1,0.6053,58,0,0.0,1.0,0.0726,0,0.052,0.1768
payee_009159,NORMAL_USER,0,633,285,7465.88,4273.74,0.4502,41,0,0.0,0.9416,0.0577,0,0.2493,1.7469
payee_009160,NORMAL_USER,0,1988,20,36702.91,11856.27,0.0101,36,1,0.05,0.9417,0.1133,0,0.2574,3.0957
payee_009161,SUSPICIOUS_ACCOUNT,1,78,53,16253.85,10570.76,0.6795,72,4,0.0755,0.7859,0.3141,4,0.3478,1.5376
payee_009162,NEW_ACCOUNT,0,9,6,1501.28,1237.03,0.6667,9,1,0.1667,0.9849,0.0,0,0.3318,1.2136
payee_009163,NORMAL_USER,0,119,5,4503.01,3269.91,0.042,48,0,0.0,0.9337,0.1833,0,0.2909,1.3771
payee_009164,NORMAL_USER,0,278,25,13643.03,22137.67,0.0899,26,0,0.0,0.9628,0.0417,0,0.1959,0.6163
payee_009165,NORMAL_USER,0,638,25,7872.81,11268.01,0.0392,41,0,0.0,0.9702,0.0,0,0.2869,0.6987
payee_009166,NORMAL_USER,0,834,280,14408.68,7845.43,0.3357,40,0,0.0,1.0,0.0744,0,0.2092,1.8366
payee_009167,TRUSTED_MERCHANT,0,1646,17806,232252.47,57736.2,10.8177,2447,2,0.0001,0.9273,0.0021,0,0.0645,4.0226
payee_009168,TRUSTED_MERCHANT,0,648,646,123608.34,29974.81,0.9969,3000,2,0.0031,0.5981,0.2287,0,0.0788,4.1237
payee_009169,NORMAL_USER,0,1275,118,2592.63,5225.6,0.0925,23,0,0.0,0.8934,0.0,0,0.1499,0.4961
payee_009170,TRUSTED_MERCHANT,0,2441,1286,160892.15,23824.19,0.5268,417,1,0.0008,1.0,0.0128,1,0.0719,6.7533
payee_009171,NEW_ACCOUNT,0,27,5,8547.67,2533.09,0.1852,0,1,0.2,0.8422,0.0141,0,0.5294,3.3744
payee_009172,TRUSTED_MERCHANT,0,666,7169,112944.78,5361.51,10.7643,1187,3,0.0004,0.9931,0.0576,0,0.0732,21.0658
payee_009173,TRUSTED_MERCHANT,0,1989,12015,104069.96,5866.49,6.0407,1940,3,0.0002,0.8859,0.0851,0,0.0419,17.7397
payee_009174,SUSPICIOUS_ACCOUNT,1,117,28,15194.92,13125.3,0.2393,11,5,0.1786,0.7391,0.2462,0,0.3111,1.1577
payee_009175,CONFIRMED_SCAM_LIKE,1,42,20,56003.47,56267.1,0.4762,144,6,0.3,0.5407,0.3144,7,0.5571,0.9953
payee_009176,NORMAL_USER,0,1093,311,11244.22,13123.97,0.2845,21,0,0.0,0.8733,0.0145,0,0.3989,0.8568
payee_009177,NORMAL_USER,0,1304,143,8564.59,11388.2,0.1097,4,0,0.0,0.9388,0.0207,0,0.2979,0.7521
payee_009178,NEW_ACCOUNT,0,1,8,3270.53,2861.19,8.0,0,0,0.0,0.8951,0.1377,0,0.295,1.1431
payee_009179,TRUSTED_MERCHANT,0,3454,16625,178922.86,55253.53,4.8133,4707,0,0.0,0.9737,0.0205,0,0.019,3.2382
payee_009180,NORMAL_USER,0,804,184,2633.24,12388.58,0.2289,48,0,0.0,0.9321,0.0685,0,0.3189,0.2126
payee_009181,TRUSTED_MERCHANT,0,1873,13366,96410.75,21632.29,7.1361,4345,0,0.0,0.9332,0.0231,0,0.0291,4.4568
payee_009182,NORMAL_USER,0,588,307,7305.91,8021.82,0.5221,49,3,0.0098,0.8066,0.1578,0,0.0951,0.9108
payee_009183,CONFIRMED_SCAM_LIKE,1,10,38,42099.32,45077.59,3.8,210,6,0.1579,0.4648,0.3375,4,0.8487,0.9339
payee_009184,NEW_ACCOUNT,0,19,9,2548.48,2604.82,0.4737,1,0,0.0,0.9032,0.0,0,0.2561,0.9784
payee_009185,CONFIRMED_SCAM_LIKE,1,1,49,22875.95,13379.33,49.0,204,6,0.1224,0.5603,0.5471,4,0.6925,1.7098
payee_009186,NEW_ACCOUNT,0,9,3,8433.51,571.19,0.3333,7,0,0.0,0.9841,0.1534,0,0.5802,14.7648
payee_009187,NORMAL_USER,0,1210,205,16744.51,7351.69,0.1694,48,1,0.0049,1.0,0.068,1,0.3834,2.2776
payee_009188,NEW_ACCOUNT,0,41,22,1149.33,3929.7,0.5366,2,0,0.0,0.9627,0.0434,0,0.2094,0.2925
payee_009189,NEW_ACCOUNT,0,23,2,15042.06,845.67,0.087,3,0,0.0,0.9511,0.0,0,0.2558,17.7873
payee_009190,NORMAL_USER,0,1522,64,15967.93,12982.32,0.042,37,1,0.0156,0.8258,0.0446,1,0.1874,1.23
payee_009191,NORMAL_USER,0,677,115,8342.17,14641.06,0.1699,39,2,0.0174,0.9638,0.1331,0,0.1351,0.5698
payee_009192,NORMAL_USER,0,715,118,11904.48,9258.99,0.165,42,0,0.0,0.8703,0.0505,0,0.0611,1.2857
payee_009193,NORMAL_USER,0,504,380,5385.84,20432.56,0.754,17,2,0.0053,0.8682,0.0,0,0.2294,0.2636
payee_009194,NORMAL_USER,0,136,354,11948.79,15921.16,2.6029,47,0,0.0,0.9505,0.131,0,0.2856,0.7505
payee_009195,TRUSTED_MERCHANT,0,1395,17503,175319.84,26175.31,12.547,2160,1,0.0001,1.0,0.0,0,0.0293,6.6979
payee_009196,NORMAL_USER,0,1511,290,23615.31,19950.28,0.1919,21,0,0.0,0.9477,0.0865,0,0.2316,1.1837
payee_009197,NORMAL_USER,0,379,308,12963.84,13654.23,0.8127,54,2,0.0065,0.8519,0.0278,0,0.1099,0.9494
payee_009198,NORMAL_USER,0,1990,225,15731.26,15175.79,0.1131,21,1,0.0044,1.0,0.0356,0,0.3305,1.0366
payee_009199,NORMAL_USER,0,511,89,9907.72,3462.87,0.1742,42,0,0.0,0.9683,0.0112,0,0.3122,2.8611
payee_009200,TRUSTED_MERCHANT,0,938,18432,139203.87,11520.74,19.6503,345,2,0.0001,0.9413,0.0147,0,0.0688,12.0829
payee_009201,CONFIRMED_SCAM_LIKE,1,35,110,38812.84,27063.94,3.1429,136,5,0.0455,0.2916,0.4945,4,0.5701,1.4341
payee_009202,NORMAL_USER,0,530,204,6233.66,10486.98,0.3849,7,0,0.0,0.8881,0.0484,0,0.2622,0.5944
payee_009203,NORMAL_USER,0,1833,213,11692.65,759.3,0.1162,30,0,0.0,0.9945,0.0,0,0.1107,15.3991
payee_009204,TRUSTED_MERCHANT,0,578,7299,118300.23,14814.84,12.628,2058,3,0.0004,0.9657,0.0,0,0.0141,7.9853
payee_009205,REPORTED_LEGITIMATE,0,994,2819,17370.08,2861.09,2.836,503,4,0.0014,0.834,0.0606,1,0.2416,6.0711
payee_009206,NORMAL_USER,0,711,86,8577.63,13823.06,0.121,21,0,0.0,0.8588,0.0725,0,0.1409,0.6205
payee_009207,NORMAL_USER,0,840,68,11591.77,4157.08,0.081,13,3,0.0441,0.7496,0.157,0,0.1058,2.7884
payee_009208,NORMAL_USER,0,1323,228,2621.74,15476.64,0.1723,25,1,0.0044,0.8649,0.0477,0,0.0767,0.1694
payee_009209,NEW_ACCOUNT,0,12,11,5106.7,239.22,0.9167,1,2,0.1818,0.8364,0.1328,0,0.3212,21.3474
payee_009210,SUSPICIOUS_ACCOUNT,1,115,93,16129.27,14290.31,0.8087,84,2,0.0215,0.6906,0.2962,4,0.7659,1.1287
payee_009211,NORMAL_USER,0,1472,390,4826.92,11160.52,0.2649,15,1,0.0026,0.9879,0.055,0,0.3814,0.4325
payee_009212,TRUSTED_MERCHANT,0,3160,3052,138077.43,26229.18,0.9658,1487,2,0.0007,1.0,0.0,0,0.0947,5.2643
payee_009213,TRUSTED_MERCHANT,0,2328,4538,85433.09,31537.24,1.9493,3637,2,0.0004,1.0,0.0779,0,0.0803,2.709
payee_009214,TRUSTED_MERCHANT,0,1949,16443,145657.03,31391.76,8.4366,4399,1,0.0001,0.9194,0.0799,0,0.0885,4.64
payee_009215,NEW_ACCOUNT,0,28,3,2065.45,313.22,0.1071,3,0,0.0,1.0,0.0326,0,0.2716,6.5943
payee_009216,CONFIRMED_SCAM_LIKE,1,0,69,18358.13,12474.42,69.0,58,9,0.1304,0.6518,0.3627,4,0.8154,1.4717
payee_009217,CONFIRMED_SCAM_LIKE,1,11,121,7447.87,5995.12,11.0,289,6,0.0496,0.3845,0.3478,4,0.5509,1.2423
payee_009218,REPORTED_LEGITIMATE,0,466,1195,29823.02,11867.65,2.5644,660,4,0.0033,0.8025,0.1211,0,0.2176,2.513
payee_009219,TRUSTED_MERCHANT,0,1623,17075,160524.36,27841.93,10.5206,846,1,0.0001,1.0,0.0835,0,0.0722,5.7656
payee_009220,CONFIRMED_SCAM_LIKE,1,29,148,62451.9,41643.28,5.1034,125,7,0.0473,0.4504,0.4234,4,0.7754,1.4997
payee_009221,NORMAL_USER,0,1142,279,10122.09,8952.83,0.2443,51,0,0.0,0.979,0.0191,0,0.1441,1.1306
payee_009222,NORMAL_USER,0,1481,248,4075.47,14380.86,0.1675,18,2,0.0081,1.0,0.0274,1,0.14,0.2834
payee_009223,NEW_ACCOUNT,0,22,12,4875.52,2154.0,0.5455,2,0,0.0,0.9154,0.0731,0,0.695,2.2635
payee_009224,TRUSTED_MERCHANT,0,2770,15060,49519.8,16277.38,5.4368,390,3,0.0002,0.8291,0.0096,0,0.0441,3.0422
payee_009225,REPORTED_LEGITIMATE,0,394,2379,19541.51,10027.21,6.0381,110,3,0.0013,0.9427,0.0,0,0.2441,1.9488
payee_009226,CONFIRMED_SCAM_LIKE,1,20,38,14677.35,13697.19,1.9,70,7,0.1842,0.5984,0.3367,1,0.5886,1.0716
payee_009227,NEW_ACCOUNT,0,43,6,1546.91,1106.31,0.1395,6,0,0.0,0.9525,0.0922,0,0.4017,1.3983
payee_009228,REPORTED_LEGITIMATE,0,993,984,39928.9,13258.34,0.9909,298,1,0.001,1.0,0.0376,0,0.2363,3.0116
payee_009229,NORMAL_USER,0,1325,45,21259.69,22494.92,0.034,33,1,0.0222,0.9964,0.066,0,0.1135,0.9451
payee_009230,TRUSTED_MERCHANT,0,519,7965,124414.29,21757.66,15.3468,3656,0,0.0,0.995,0.0,0,0.0565,5.7182
payee_009231,REPORTED_LEGITIMATE,0,293,2717,44679.23,15124.11,9.273,681,5,0.0018,0.9077,0.0,0,0.2868,2.9542
payee_009232,NORMAL_USER,0,1399,69,3759.72,8708.93,0.0493,35,0,0.0,0.9641,0.0294,0,0.0866,0.4317
payee_009233,SUSPICIOUS_ACCOUNT,1,14,60,11410.96,11534.74,4.2857,127,4,0.0667,0.8082,0.1711,2,0.6238,0.9893
payee_009234,TRUSTED_MERCHANT,0,1590,15094,93486.52,16378.71,9.4931,3318,0,0.0,1.0,0.0026,1,0.0986,5.7078
payee_009235,NORMAL_USER,0,1388,146,14783.11,5317.34,0.1052,45,0,0.0,0.948,0.0218,0,0.2518,2.7802
payee_009236,NORMAL_USER,0,1616,336,20680.43,3405.94,0.2079,3,1,0.003,0.5815,0.1863,0,0.2217,6.0719
payee_009237,NEW_ACCOUNT,0,4,4,4176.11,1981.9,1.0,9,0,0.0,1.0,0.0818,1,0.4731,2.1071
payee_009238,REPORTED_LEGITIMATE,0,951,1059,32584.21,7252.65,1.1136,78,0,0.0,0.9405,0.1031,0,0.1398,4.4927
payee_009239,CONFIRMED_SCAM_LIKE,1,38,59,18495.55,17499.92,1.5526,246,6,0.1017,0.4017,0.3498,2,0.7308,1.0569
payee_009240,NORMAL_USER,0,711,44,21487.37,7403.65,0.0619,13,1,0.0227,0.6153,0.0984,0,0.3888,2.9023
payee_009241,NORMAL_USER,0,1363,146,10354.97,19651.57,0.1071,19,0,0.0,0.9617,0.0631,0,0.1964,0.5269
payee_009242,TRUSTED_MERCHANT,0,3277,10741,69988.27,25677.7,3.2777,211,1,0.0001,0.9412,0.0271,0,0.0861,2.7256
payee_009243,NORMAL_USER,0,1786,318,34928.51,28472.16,0.1781,24,2,0.0063,1.0,0.0621,0,0.1198,1.2268
payee_009244,NORMAL_USER,0,1784,148,4830.77,17891.4,0.083,27,0,0.0,0.987,0.0888,0,0.2565,0.27
payee_009245,NORMAL_USER,0,402,111,3830.2,26736.75,0.2761,57,0,0.0,0.9731,0.0593,0,0.2212,0.1433
payee_009246,NORMAL_USER,0,1142,90,13261.58,12521.3,0.0788,28,1,0.0111,0.884,0.0,0,0.3367,1.0591
payee_009247,NORMAL_USER,0,735,151,7854.22,16212.06,0.2054,34,1,0.0066,0.9647,0.0357,0,0.3731,0.4845
payee_009248,NORMAL_USER,0,81,351,10390.42,2813.48,4.3333,26,0,0.0,0.8818,0.0648,0,0.1298,3.6931
payee_009249,REPORTED_LEGITIMATE,0,357,1993,30782.35,3321.46,5.5826,301,6,0.003,0.9105,0.1185,0,0.1464,9.2677
payee_009250,NORMAL_USER,0,1934,260,5529.48,14784.84,0.1344,11,1,0.0038,0.9088,0.1268,0,0.2839,0.374
payee_009251,NORMAL_USER,0,976,83,7492.28,6294.18,0.085,40,0,0.0,0.897,0.0992,0,0.3016,1.1904
payee_009252,NEW_ACCOUNT,0,10,22,3057.85,10252.09,2.2,5,1,0.0455,0.8156,0.0535,0,0.3469,0.2983
payee_009253,NEW_ACCOUNT,0,33,21,4813.93,2396.97,0.6364,6,2,0.0952,0.6904,0.0966,0,0.535,2.0083
payee_009254,REPORTED_LEGITIMATE,0,897,2961,24865.8,4466.32,3.301,295,1,0.0003,0.9394,0.0833,0,0.0747,5.5674
payee_009255,NORMAL_USER,0,739,373,15256.34,17129.67,0.5047,55,0,0.0,1.0,0.0,0,0.0883,0.8906
payee_009256,NORMAL_USER,0,1612,18,24797.75,14454.9,0.0112,17,0,0.0,0.9469,0.0,0,0.0959,1.7155
payee_009257,SUSPICIOUS_ACCOUNT,1,13,199,32878.04,33571.65,15.3077,149,1,0.005,0.5743,0.3852,1,0.3598,0.9793
payee_009258,NORMAL_USER,0,753,32,3117.86,11989.43,0.0425,24,0,0.0,1.0,0.053,0,0.3668,0.2601
payee_009259,NORMAL_USER,0,1500,318,16360.17,10174.92,0.212,18,0,0.0,0.9472,0.0832,0,0.2835,1.6079
payee_009260,CONFIRMED_SCAM_LIKE,1,49,9,37195.32,27567.01,0.1837,69,4,0.4444,0.3134,0.3969,3,0.5436,1.3493
payee_009261,TRUSTED_MERCHANT,0,763,3002,78315.99,6600.88,3.9345,919,4,0.0013,0.9017,0.0,0,0.0881,11.8645
payee_009262,NEW_ACCOUNT,0,26,12,3587.29,7210.05,0.4615,5,0,0.0,0.868,0.0086,0,0.5689,0.4975
payee_009263,SUSPICIOUS_ACCOUNT,1,52,9,39636.11,22132.06,0.1731,129,0,0.0,0.748,0.1126,5,0.3788,1.7909
payee_009264,TRUSTED_MERCHANT,0,3372,4520,175695.69,53874.62,1.3405,2112,4,0.0009,0.9291,0.044,0,0.0584,3.2612
payee_009265,NEW_ACCOUNT,0,20,2,76.61,978.52,0.1,9,1,0.5,0.9704,0.0,0,0.3846,0.0783
payee_009266,NORMAL_USER,0,383,351,6530.39,8672.56,0.9164,24,2,0.0057,0.8602,0.0365,1,0.2811,0.753
payee_009267,SUSPICIOUS_ACCOUNT,1,10,187,10433.64,7385.55,18.7,115,0,0.0,0.85,0.1654,3,0.3675,1.4127
payee_009268,SUSPICIOUS_ACCOUNT,1,51,176,14758.48,12397.71,3.451,67,5,0.0284,0.7399,0.1929,1,0.4246,1.1904
payee_009269,SUSPICIOUS_ACCOUNT,1,88,113,47792.9,21835.94,1.2841,114,4,0.0354,0.7174,0.2224,0,0.4555,2.1887
payee_009270,TRUSTED_MERCHANT,0,1015,10621,104393.53,26435.35,10.464,753,1,0.0001,0.9032,0.1007,0,0.0906,3.949
payee_009271,NEW_ACCOUNT,0,28,20,960.9,2672.74,0.7143,0,0,0.0,1.0,0.0,0,0.3585,0.3595
payee_009272,SUSPICIOUS_ACCOUNT,1,44,57,5987.17,3684.7,1.2955,95,2,0.0351,0.6951,0.1516,2,0.5878,1.6249
payee_009273,NORMAL_USER,0,1862,321,12250.98,13948.67,0.1724,44,1,0.0031,0.9375,0.0431,0,0.3358,0.8783
payee_009274,NORMAL_USER,0,1649,71,9092.53,5348.23,0.0431,31,0,0.0,0.9299,0.0686,0,0.1249,1.7001
payee_009275,TRUSTED_MERCHANT,0,1903,7530,71007.92,12338.5,3.9569,1492,2,0.0003,0.868,0.0,0,0.0654,5.755
payee_009276,SUSPICIOUS_ACCOUNT,1,26,6,18743.72,15970.48,0.2308,87,2,0.3333,0.6368,0.3331,4,0.5107,1.1736
payee_009277,TRUSTED_MERCHANT,0,3212,5389,134832.08,23053.58,1.6778,575,1,0.0002,0.8859,0.1019,0,0.0615,5.8486
payee_009278,NORMAL_USER,0,1605,100,12676.18,8800.58,0.0623,22,0,0.0,0.9468,0.0,0,0.0596,1.4404
payee_009279,SUSPICIOUS_ACCOUNT,1,66,44,15311.57,13131.92,0.6667,53,2,0.0455,0.6676,0.1787,1,0.3868,1.166
payee_009280,SUSPICIOUS_ACCOUNT,1,38,29,8112.01,4241.13,0.7632,106,3,0.1034,0.8304,0.3113,2,0.4889,1.9127
payee_009281,CONFIRMED_SCAM_LIKE,1,7,28,20287.13,22537.27,4.0,145,7,0.25,0.5835,0.5398,4,0.5437,0.9002
payee_009282,NORMAL_USER,0,589,171,18798.07,16289.72,0.2903,54,0,0.0,0.9279,0.0,0,0.3709,1.154
payee_009283,TRUSTED_MERCHANT,0,1109,15992,115402.29,21881.54,14.4202,481,4,0.0003,0.9137,0.0,0,0.0344,5.274
payee_009284,NORMAL_USER,0,1803,261,4887.75,11919.74,0.1448,18,1,0.0038,0.9729,0.0,0,0.3354,0.4101
payee_009285,TRUSTED_MERCHANT,0,2793,16470,145207.93,22213.73,5.8969,2678,0,0.0,0.9524,0.0324,0,0.0949,6.5369
payee_009286,SUSPICIOUS_ACCOUNT,1,107,94,16700.67,17689.43,0.8785,144,6,0.0638,0.6908,0.3292,3,0.4799,0.9441
payee_009287,NORMAL_USER,0,148,357,16016.8,3841.49,2.4122,14,0,0.0,0.9785,0.0,0,0.1316,4.1694
payee_009288,NORMAL_USER,0,1388,12,8718.26,28326.24,0.0086,49,1,0.0833,1.0,0.0766,0,0.1394,0.3078
payee_009289,TRUSTED_MERCHANT,0,1265,2762,133404.64,11712.43,2.1834,1987,2,0.0007,1.0,0.0724,0,0.0142,11.39
payee_009290,NORMAL_USER,0,697,118,19169.59,32310.42,0.1693,6,1,0.0085,0.9688,0.0187,0,0.0825,0.5933
payee_009291,SUSPICIOUS_ACCOUNT,1,59,86,2768.07,2194.23,1.4576,145,5,0.0581,0.7406,0.1539,2,0.4602,1.2615
payee_009292,NEW_ACCOUNT,0,43,5,1196.64,1331.86,0.1163,5,0,0.0,0.7644,0.0522,0,0.6693,0.8985
payee_009293,TRUSTED_MERCHANT,0,2825,14000,154863.13,23198.96,4.9558,3720,3,0.0002,0.9827,0.0,0,0.011,6.6754
payee_009294,TRUSTED_MERCHANT,0,3150,2424,66701.87,17656.88,0.7695,4628,2,0.0008,0.9757,0.0624,0,0.0208,3.7777
payee_009295,NORMAL_USER,0,1494,360,26684.32,9721.19,0.241,55,1,0.0028,0.9047,0.0462,0,0.0649,2.745
payee_009296,TRUSTED_MERCHANT,0,2479,16105,151851.61,9158.98,6.4966,1785,0,0.0,1.0,0.0592,0,0.0208,16.5795
payee_009297,SUSPICIOUS_ACCOUNT,1,18,105,16251.49,12199.87,5.8333,143,4,0.0381,0.4902,0.2912,0,0.5878,1.3321
payee_009298,NEW_ACCOUNT,0,29,19,1468.8,607.23,0.6552,2,1,0.0526,0.8681,0.0108,0,0.561,2.4189
payee_009299,TRUSTED_MERCHANT,0,2052,9475,104671.06,35221.97,4.6174,1212,1,0.0001,0.8981,0.0399,0,0.0567,2.9718
payee_009300,REPORTED_LEGITIMATE,0,816,2226,18096.9,7378.75,2.7279,356,2,0.0009,1.0,0.1699,0,0.1191,2.4526
payee_009301,NORMAL_USER,0,845,111,6606.14,7391.76,0.1314,9,0,0.0,0.8945,0.0531,0,0.3265,0.8937
payee_009302,NORMAL_USER,0,1429,135,5664.16,8720.51,0.0945,59,2,0.0148,0.9193,0.0446,0,0.2892,0.6495
payee_009303,NORMAL_USER,0,995,234,7762.02,17089.23,0.2352,3,2,0.0085,0.8666,0.0,0,0.2758,0.4542
payee_009304,TRUSTED_MERCHANT,0,2353,17456,103604.44,14051.18,7.4186,4254,2,0.0001,0.9269,0.0,1,0.0381,7.3734
payee_009305,NORMAL_USER,0,1564,326,8695.84,7332.23,0.2084,13,0,0.0,0.9605,0.1276,0,0.1691,1.186
payee_009306,REPORTED_LEGITIMATE,0,1474,1024,31605.58,4964.14,0.6947,440,7,0.0068,1.0,0.0399,2,0.2228,6.3668
payee_009307,SUSPICIOUS_ACCOUNT,1,6,93,4755.65,4194.3,15.5,104,4,0.043,0.7928,0.313,5,0.6423,1.1338
payee_009308,NORMAL_USER,0,326,298,13056.57,7690.2,0.9141,19,0,0.0,1.0,0.1075,0,0.3356,1.6978
payee_009309,NEW_ACCOUNT,0,9,15,1576.03,1072.06,1.6667,6,0,0.0,0.8114,0.0597,0,0.6698,1.4701
payee_009310,NORMAL_USER,0,1029,323,7021.93,11507.6,0.3139,52,1,0.0031,0.971,0.1463,0,0.3007,0.6102
payee_009311,NORMAL_USER,0,1565,156,10538.29,25358.08,0.0997,23,0,0.0,1.0,0.0619,0,0.2579,0.4156
payee_009312,NORMAL_USER,0,1669,40,12096.75,19972.87,0.024,54,0,0.0,0.9814,0.0739,0,0.2416,0.6057
